order_id,customer,amount,order_date
5181,Bob,178,2024-08-29
5182,Alice,637,2024-10-12
5183,Bob,297,2024-08-08
5184,Charlie,271,2024-11-12
5185,Alice,433,2024-09-12
5186,Bob,108,2024-12-30
5187,David,863,2024-06-13
5188,Alice,347,2024-09-04
5189,David,80,2024-02-15
5190,Bob,943,2024-12-29
5191,Alice,64,2024-03-01
5192,Charlie,939,2024-07-18
5193,Alice,86,2024-10-19
5194,Charlie,520,2024-09-12
5195,Bob,686,2024-12-05
5196,Bob,721,2024-05-12
5197,Charlie,644,2024-06-27
5198,Bob,830,2024-08-16
5199,Bob,790,2024-08-12
5200,David,960,2024-05-19
5201,David,305,2024-10-24
5202,David,947,2024-02-05
5203,Charlie,465,2024-03-24
5204,Bob,873,2024-11-16
5205,Bob,77,2024-08-30
5206,Alice,794,2024-09-13
5207,Bob,167,2024-07-02
5208,Bob,583,2024-01-26
5209,Charlie,931,2024-07-18
5210,Charlie,922,2024-08-17
5211,Charlie,66,2024-08-28
5212,Bob,63,2024-07-18
5213,Charlie,292,2024-06-09
5214,Bob,546,2024-08-31
5215,Bob,617,2024-04-21
5216,Alice,887,2024-11-02
5217,Charlie,679,2024-07-30
5218,Charlie,170,2024-07-21
5219,Charlie,246,2024-06-08
5220,Bob,541,2024-05-15
5221,Charlie,718,2024-03-11
5222,Charlie,373,2024-07-03
5223,David,540,2024-11-16
5224,David,598,2024-01-03
5225,David,704,2024-04-24
5226,Alice,918,2024-01-09
5227,David,367,2024-01-12
5228,Bob,748,2024-06-18
5229,Bob,517,2024-04-04
5230,Bob,564,2024-10-27
5231,Alice,189,2024-01-22
5232,David,954,2024-09-25
5233,Alice,256,2024-11-29
5234,Bob,860,2024-06-12
5235,Alice,476,2024-05-05
5236,Alice,731,2024-05-17
5237,Bob,952,2024-05-24
5238,Charlie,962,2024-08-18
5239,Bob,543,2024-05-18
5240,David,759,2024-10-03
5241,Charlie,658,2024-02-20
5242,Charlie,235,2024-09-29
5243,Bob,467,2024-03-04
5244,David,732,2024-03-18
5245,Bob,181,2024-02-02
5246,Charlie,269,2024-05-16
5247,David,537,2024-05-20
5248,Alice,847,2024-10-21
5249,David,303,2024-10-26
5250,Charlie,488,2024-04-16
5251,Charlie,661,2024-08-26
5252,Bob,71,2024-12-22
5253,Charlie,767,2024-02-12
5254,Charlie,325,2024-09-18
5255,Charlie,721,2024-12-06
5256,Alice,489,2024-08-08
5257,David,144,2024-01-01
5258,Alice,681,2024-02-02
5259,Bob,293,2024-04-02
5260,Charlie,827,2024-04-25
5261,Alice,349,2024-06-11
5262,Alice,979,2024-01-26
5263,David,900,2024-01-14
5264,Charlie,637,2024-06-29
5265,Charlie,728,2024-02-27
5266,Charlie,583,2024-04-24
5267,Bob,862,2024-02-06
5268,Alice,70,2024-01-26
5269,Bob,105,2024-09-25
5270,Bob,178,2024-05-19
5271,David,533,2024-09-21
5272,Charlie,272,2024-11-02
5273,Charlie,321,2024-04-10
5274,Alice,200,2024-07-06
5275,Charlie,998,2024-09-06
5276,Charlie,956,2024-01-19
5277,David,795,2024-07-16
5278,Alice,333,2024-10-31
5279,Alice,202,2024-10-04
5280,Charlie,345,2024-12-01
5281,Bob,403,2024-02-06
5282,Alice,209,2024-10-31
5283,Charlie,959,2024-09-17
5284,Bob,419,2024-09-24
5285,Bob,498,2024-04-15
5286,Alice,696,2024-09-12
5287,Alice,885,2024-10-02
5288,Alice,487,2024-09-14
5289,Charlie,876,2024-09-18
5290,David,515,2024-03-10
5291,Bob,803,2024-07-11
5292,David,489,2024-05-10
5293,Charlie,764,2024-03-29
5294,Alice,890,2024-09-17
5295,David,654,2024-03-19
5296,Bob,671,2024-07-23
5297,Alice,979,2024-03-14
5298,Bob,91,2024-08-26
5299,Alice,472,2024-03-01
5300,Charlie,598,2024-07-10
5301,Bob,122,2024-10-07
5302,David,484,2024-05-27
5303,Charlie,793,2024-06-19
5304,Bob,775,2024-02-19
5305,Alice,253,2024-04-05
5306,Charlie,50,2024-08-13
5307,David,644,2024-06-23
5308,Alice,240,2024-01-25
5309,Alice,185,2024-06-03
5310,Charlie,295,2024-04-23
5311,Bob,938,2024-09-03
5312,Bob,964,2024-05-10
5313,Bob,583,2024-06-29
5314,Charlie,484,2024-05-19
5315,Alice,913,2024-03-13
5316,Bob,868,2024-01-18
5317,Alice,716,2024-10-09
5318,Charlie,600,2024-09-25
5319,David,82,2024-01-23
5320,Bob,725,2024-05-30
5321,Bob,535,2024-04-26
5322,Charlie,848,2024-12-15
5323,Charlie,618,2024-12-30
5324,Alice,210,2024-09-08
5325,Charlie,812,2024-10-02
5326,Alice,482,2024-10-13
5327,Bob,998,2024-08-16
5328,Bob,276,2024-07-16
5329,Bob,513,2024-01-13
5330,Alice,773,2024-10-09
5331,Alice,565,2024-01-05
5332,David,1000,2024-07-19
5333,Charlie,208,2024-05-04
5334,Bob,922,2024-11-18
5335,Charlie,367,2024-09-12
5336,Alice,491,2024-06-23
5337,David,671,2024-04-04
5338,Alice,282,2024-01-29
5339,Charlie,400,2024-08-03
5340,Charlie,380,2024-01-03
5341,David,962,2024-11-04
5342,Bob,670,2024-06-17
5343,Charlie,825,2024-09-12
5344,Charlie,240,2024-07-29
5345,Bob,478,2024-06-24
5346,Alice,517,2024-03-28
5347,Charlie,873,2024-01-18
5348,David,642,2024-04-09
5349,Bob,208,2024-03-31
5350,Bob,269,2024-02-29
5351,David,134,2024-04-07
5352,Bob,799,2024-06-23
5353,David,675,2024-10-17
5354,David,694,2024-06-22
5355,Alice,213,2024-12-28
5356,Charlie,647,2024-12-29
5357,Alice,95,2024-01-21
5358,Bob,176,2024-06-19
5359,Charlie,535,2024-04-11
5360,Alice,912,2024-09-30
5361,Charlie,816,2024-09-02
5362,Charlie,979,2024-03-16
5363,Bob,396,2024-03-18
5364,David,135,2024-02-10
5365,David,936,2024-11-10
5366,Bob,56,2024-04-02
5367,Alice,214,2024-07-06
5368,Bob,519,2024-07-21
5369,Charlie,835,2024-01-25
5370,David,282,2024-12-16
5371,Charlie,109,2024-02-27
5372,David,342,2024-04-17
5373,Charlie,508,2024-07-15
5374,Alice,506,2024-10-25
5375,Alice,445,2024-09-22
5376,David,513,2024-05-28
5377,Charlie,243,2024-02-07
5378,David,837,2024-12-10
5379,Charlie,564,2024-08-26
5380,Bob,805,2024-10-30
5381,Bob,919,2024-09-19
5382,David,937,2024-05-12
5383,Bob,140,2024-07-03
5384,Bob,704,2024-03-16
5385,David,734,2024-07-06
5386,Charlie,135,2024-07-14
5387,Bob,193,2024-06-30
5388,Charlie,686,2024-03-07
5389,Alice,381,2024-11-10
5390,Alice,779,2024-02-15
5391,Charlie,642,2024-09-29
5392,David,970,2024-02-19
5393,Charlie,523,2024-06-07
5394,Bob,606,2024-04-02
5395,Alice,206,2024-09-03
5396,David,228,2024-10-19
5397,David,813,2024-09-22
5398,David,242,2024-05-28
5399,David,70,2024-07-20
5400,Alice,475,2024-03-15
5401,Charlie,317,2024-12-23
5402,David,305,2024-05-09
5403,Alice,771,2024-03-04
5404,David,245,2024-03-22
5405,Bob,355,2024-04-14
5406,Bob,390,2024-06-17
5407,David,812,2024-12-08
5408,David,362,2024-04-30
5409,Bob,65,2024-06-18
5410,David,320,2024-07-15
5411,Alice,928,2024-11-25
5412,Charlie,459,2024-12-12
5413,Bob,479,2024-07-03
5414,David,359,2024-03-08
5415,David,451,2024-09-20
5416,Alice,363,2024-05-26
5417,David,149,2024-07-23
5418,Charlie,750,2024-10-10
5419,Bob,403,2024-11-28
5420,Charlie,208,2024-03-08
5421,Alice,920,2024-04-01
5422,Bob,909,2024-09-05
5423,Alice,504,2024-11-07
5424,Alice,708,2024-06-11
5425,David,470,2024-04-17
5426,Alice,827,2024-08-21
5427,Charlie,658,2024-12-05
5428,David,64,2024-09-10
5429,Charlie,611,2024-09-24
5430,Alice,214,2024-06-19
5431,Bob,937,2024-01-22
5432,Alice,460,2024-11-13
5433,Charlie,157,2024-03-29
5434,Alice,168,2024-07-30
5435,Bob,337,2024-12-07
5436,Alice,993,2024-01-23
5437,Charlie,867,2024-06-05
5438,Bob,350,2024-08-09
BAD_ROW_WITH_NO_COLUMNS
5440,David,675,2024-09-22
5441,Charlie,520,2024-04-12
5442,David,99,2024-01-03
5443,Charlie,809,2024-04-26
5444,Charlie,417,2024-04-04
5445,Alice,913,2024-09-15
5446,Bob,875,2024-07-28
5447,Bob,285,2024-05-01
5448,David,497,2024-12-19
5449,Charlie,508,2024-10-06
5450,Bob,140,2024-01-29
5451,David,281,2024-06-21
5452,Bob,575,2024-09-10
5453,Bob,54,2024-07-30
5454,Charlie,458,2024-04-18
5455,Alice,998,2024-02-07
5456,David,326,2024-04-08
5457,Bob,654,2024-06-14
5458,Alice,633,2024-03-30
5459,Bob,86,2024-01-14
5460,David,498,2024-01-16
5461,David,362,2024-08-05
5462,Bob,700,2024-10-17
5463,David,270,2024-05-23
5464,Alice,484,2024-05-03
5465,Alice,499,2024-06-21
5466,Alice,625,2024-06-19
5467,Charlie,789,2024-12-03
5468,Charlie,261,2024-11-01
5469,Alice,442,2024-07-19
5470,David,768,2024-04-08
5471,Bob,622,2024-07-10
5472,Alice,50,2024-08-23
5473,Charlie,232,2024-08-16
5474,Charlie,511,2024-05-19
5475,David,700,2024-04-19
5476,Charlie,903,2024-03-26
5477,David,501,2024-08-03
5478,Charlie,591,2024-09-10
5479,David,642,2024-08-08
5480,Charlie,680,2024-10-28
5481,Charlie,809,2024-02-17
5482,Charlie,673,2024-05-24
5483,David,321,2024-03-03
5484,Alice,939,2024-01-18
5485,David,486,2024-11-04
5486,Charlie,169,2024-11-20
5487,David,655,2024-08-13
5488,Bob,971,2024-11-26
5489,David,525,2024-02-15
5490,Charlie,277,2024-09-11
5491,David,557,2024-06-05
5492,David,212,2024-08-29
5493,Charlie,143,2024-04-24
5494,Bob,119,2024-03-09
5495,David,752,2024-01-08
5496,Bob,501,2024-01-28
5497,Charlie,966,2024-12-04
5498,Charlie,714,2024-04-08
5499,Bob,630,2024-02-07
5500,Bob,380,2024-09-14
5501,Bob,663,2024-05-27
5502,David,376,2024-07-29
5503,Bob,253,2024-08-04
5504,Charlie,437,2024-12-02
5505,Alice,719,2024-12-06
5506,Bob,173,2024-07-17
5507,Alice,244,2024-12-16
5508,Alice,817,2024-11-27
5509,Alice,663,2024-03-11
5510,David,364,2024-02-13
5511,Bob,153,2024-12-09
5512,David,686,2024-04-13
5513,Alice,586,2024-08-31
5514,Bob,822,2024-08-07
5515,Charlie,643,2024-10-03
5516,David,182,2024-04-11
5517,Bob,854,2024-03-27
5518,David,852,2024-04-07
5519,David,96,2024-03-27
5520,Alice,928,2024-06-28
5521,Bob,874,2024-04-11
5522,Charlie,760,2024-01-27
5523,Bob,984,2024-08-15
5524,David,399,2024-10-19
5525,Bob,937,2024-01-30
5526,Alice,238,2024-05-23
5527,Bob,520,2024-10-01
5528,Bob,670,2024-08-05
5529,David,268,2024-12-25
5530,David,157,2024-09-22
5531,Alice,307,2024-03-10
5532,David,888,2024-07-09
5533,Charlie,455,2024-11-22
5534,David,112,2024-03-02
5535,Charlie,272,2024-12-04
5536,Charlie,921,2024-06-12
5537,David,503,2024-07-11
5538,Alice,316,2024-03-12
5539,Alice,579,2024-07-05
5540,Charlie,973,2024-09-23
5541,David,533,2024-07-11
5542,Charlie,957,2024-04-12
5543,Bob,538,2024-10-22
5544,David,668,2024-11-02
5545,Alice,122,2024-11-26
5546,Alice,397,2024-09-13
5547,David,658,2024-02-16
5548,Bob,936,2024-03-10
5549,David,173,2024-05-29
5550,Bob,500
5551,Bob,917,2024-09-27
5552,David,815,2024-03-22
5553,Charlie,109,2024-07-13
5554,Bob,723,2024-09-16
5555,Charlie,596,2024-06-18
5556,Alice,416,2024-09-13
5557,Bob,660,2024-12-04
5558,David,996,2024-12-01
5559,Bob,99,2024-04-29
5560,Charlie,577,2024-06-27
5561,David,204,2024-12-06
5562,David,351,2024-10-28
5563,Charlie,675,2024-07-28
5564,Bob,316,2024-07-25
5565,Alice,422,2024-12-30
5566,David,860,2024-08-03
5567,David,648,2024-05-31
5568,Bob,543,2024-07-21
5569,Charlie,409,2024-01-25
5570,Charlie,824,2024-01-22
5571,Charlie,278,2024-02-04
5572,Charlie,100,2024-02-09
5573,Alice,259,2024-09-03
5574,David,979,2024-11-01
5575,David,789,2024-08-12
5576,Bob,239,2024-07-28
5577,David,290,2024-03-30
5578,David,887,2024-04-10
5579,Bob,327,2024-10-13
5580,Bob,303,2024-02-04
5581,Bob,527,2024-06-01
5582,David,414,2024-11-14
5583,David,929,2024-06-26
5584,Alice,418,2024-08-03
5585,David,383,2024-05-22
5586,David,153,2024-05-27
5587,Bob,242,2024-09-22
5588,David,501,2024-11-28
5589,Charlie,638,2024-10-27
5590,Bob,379,2024-10-15
5591,Bob,711,2024-02-05
5592,Alice,53,2024-11-26
5593,Alice,238,2024-05-16
5594,Alice,913,2024-09-01
5595,Charlie,831,2024-09-22
5596,David,345,2024-10-18
5597,David,983,2024-12-20
5598,Charlie,675,2024-02-08
5599,Charlie,215,2024-10-31
5600,Bob,637,2024-03-31
5601,Charlie,704,2024-11-14
5602,David,911,2024-08-24
5603,Bob,153,2024-02-22
5604,Alice,397,2024-04-01
5605,David,177,2024-08-06
5606,David,86,2024-09-24
5607,Bob,358,2024-03-27
5608,Bob,996,2024-10-26
5609,Bob,854,2024-02-17
5610,David,457,2024-12-06
5611,Bob,75,2024-07-06
5612,Alice,887,2024-08-09
5613,Alice,170,2024-09-22
5614,Charlie,662,2024-10-14
5615,Bob,874,2024-12-27
5616,David,433,2024-11-22
5617,Bob,789,2024-06-17
5618,David,237,2024-12-22
5619,Alice,637,2024-12-15
5620,Charlie,783,2024-02-06
5621,Charlie,240,2024-06-30
5622,Alice,372,2024-02-11
5623,David,110,2024-10-14
5624,Alice,828,2024-09-30
5625,Charlie,631,2024-12-12
5626,David,697,2024-08-08
5627,Bob,607,2024-09-07
5628,Charlie,96,2024-06-30
5629,Charlie,54,2024-04-03
5630,Bob,935,2024-09-05
5631,Alice,77,2024-07-01
5632,Bob,386,2024-02-21
5633,Bob,416,2024-06-21
5634,Charlie,570,2024-01-29
5635,Charlie,446,2024-04-27
5636,David,185,2024-01-23
5637,David,637,2024-07-07
5638,Alice,389,2024-05-02
5639,Charlie,351,2024-07-12
5640,Alice,117,2024-09-01
5641,Alice,96,2024-11-28
5642,Bob,314,2024-03-17
5643,David,726,2024-09-29
5644,Alice,384,2024-09-28
5645,Bob,283,2024-11-27
5646,Alice,759,2024-08-04
5647,David,829,2024-04-15
5648,David,753,2024-11-25
5649,David,470,2024-06-09
5650,David,312,2024-06-25
5651,Alice,753,2024-03-23
5652,Bob,364,2024-11-30
5653,Charlie,216,2024-09-26
5654,Charlie,886,2024-04-12
5655,Alice,531,2024-07-24
5656,Alice,299,2024-03-21
5657,Alice,484,2024-04-20
5658,Bob,990,2024-09-22
5659,Charlie,951,2024-11-09
5660,Bob,628,2024-01-25
5661,David,226,2024-08-11
5662,Alice,464,2024-05-20
5663,Alice,515,2024-05-20
5664,David,634,2024-04-26
5665,David,541,2024-06-09
5666,Charlie,642,2024-08-01
5667,Alice,503,2024-01-09
5668,David,633,2024-08-15
5669,Charlie,378,2024-02-03
5670,Alice,174,2024-10-26
5671,David,856,2024-10-16
5672,Charlie,192,2024-10-10
5673,Alice,556,2024-10-28
5674,Bob,808,2024-08-14
5675,David,478,2024-09-08
5676,Charlie,97,2024-04-29
5677,David,169,2024-04-08
5678,Alice,734,2024-05-03
5679,David,78,2024-08-30
5680,Bob,129,2024-09-27
5681,Charlie,185,2024-01-14
5682,David,293,2024-11-28
5683,Alice,640,2024-08-25
5684,Alice,926,2024-10-05
5685,Alice,473,2024-11-22
5686,Bob,131,2024-02-22
5687,David,468,2024-04-09
5688,David,687,2024-04-02
5689,Charlie,103,2024-08-29
5690,David,555,2024-05-15
5691,Bob,637,2024-08-02
5692,David,635,2024-06-16
5693,Bob,133,2024-03-26
5694,Alice,443,2024-03-20
5695,Charlie,135,2024-11-14
5696,Bob,254,2024-10-15
5697,Bob,449,2024-03-23
5698,Charlie,123,2024-11-08
5699,David,693,2024-08-10
5700,Charlie,105,2024-09-08
5701,Bob,615,2024-05-05
5702,Bob,512,2024-08-06
5703,Charlie,569,2024-11-02
5704,Alice,939,2024-06-04
5705,Charlie,104,2024-06-20
5706,David,289,2024-12-22
5707,Alice,799,2024-12-04
5708,Charlie,866,2024-11-27
5709,Bob,982,2024-05-10
5710,Alice,639,2024-06-18
5711,Alice,680,2024-05-20
5712,Charlie,86,2024-03-07
5713,David,95,2024-09-07
5714,Charlie,907,2024-06-02
5715,Alice,638,2024-10-11
5716,Bob,361,2024-08-16
5717,Alice,887,2024-09-25
5718,David,91,2024-05-23
5719,Bob,935,2024-06-27
5720,Alice,297,2024-05-27
5721,David,886,2024-11-19
5722,Bob,357,2024-09-25
5723,Alice,90,2024-10-27
5724,Charlie,512,2024-06-30
5725,Alice,347,2024-04-25
5726,Charlie,848,2024-04-14
5727,Charlie,954,2024-01-29
5728,David,636,2024-03-23
5729,Alice,136,2024-11-19
5730,Alice,870,2024-05-09
5731,David,608,2024-11-06
5732,David,364,2024-08-17
5733,Charlie,250,2024-07-04
5734,Charlie,574,2024-04-23
5735,David,83,2024-02-09
5736,Alice,467,2024-09-26
5737,David,781,2024-07-05
5738,Alice,638,2024-12-28
5739,Alice,967,2024-05-22
5740,Bob,544,2024-05-12
5741,Bob,628,2024-08-03
5742,Charlie,65,2024-08-02
5743,Alice,456,2024-08-22
5744,Bob,930,2024-07-12
5745,Alice,247,2024-04-07
5746,Alice,837,2024-05-16
5747,Alice,439,2024-02-04
5748,Charlie,54,2024-02-23
5749,Charlie,644,2024-09-08
5750,David,651,2024-08-07
5751,Charlie,731,2024-09-25
5752,Alice,347,2024-01-05
5753,Alice,686,2024-03-09
5754,David,726,2024-06-13
5755,Bob,713,2024-01-21
5756,David,473,2024-01-19
5757,Charlie,99,2024-07-02
5758,David,435,2024-06-30
5759,Alice,878,2024-02-28
5760,Charlie,645,2024-04-16
5761,Bob,945,2024-07-04
5762,Bob,515,2024-02-02
5763,Bob,205,2024-12-16
5764,Alice,898,2024-10-09
5765,Bob,612,2024-12-01
5766,David,578,2024-03-15
5767,David,213,2024-10-02
5768,Charlie,197,2024-12-15
5769,Bob,379,2024-02-18
5770,Charlie,769,2024-11-29
5771,Charlie,900,2024-04-10
5772,Bob,132,2024-06-24
5773,David,437,2024-02-21
5774,Alice,983,2024-04-25
5775,David,348,2024-10-24
5776,Alice,867,2024-07-29
5777,David,929,2024-05-30
5778,Alice,808,2024-01-06
5779,Bob,578,2024-02-02
5780,Charlie,635,2024-12-07
5781,David,704,2024-12-20
5782,David,899,2024-03-15
5783,Alice,333,2024-08-25
5784,Bob,739,2024-04-01
5785,David,566,2024-06-23
5786,Charlie,164,2024-10-21
5787,Charlie,129,2024-03-26
5788,Bob,864,2024-01-28
5789,Alice,844,2024-05-15
5790,Charlie,253,2024-09-13
5791,David,525,2024-05-23
5792,David,262,2024-10-14
5793,Bob,213,2024-01-21
5794,Alice,603,2024-09-08
5795,Bob,68,2024-11-22
5796,Alice,207,2024-12-19
5797,Charlie,654,2024-04-06
5798,Charlie,278,2024-08-17
5799,Alice,725,2024-04-21
5800,Charlie,321,2024-02-06
5801,Bob,824,2024-01-07
5802,Charlie,618,2024-02-09
5803,Alice,322,2024-07-10
5804,Alice,562,2024-02-19
5805,Bob,592,2024-03-31
5806,Charlie,535,2024-08-20
5807,Alice,604,2024-02-24
5808,Alice,885,2024-02-23
5809,Alice,348,2024-07-29
5810,Alice,456,2024-10-30
5811,David,577,2024-06-08
5812,Charlie,629,2024-01-02
5813,Bob,111,2024-05-12
5814,Bob,140,2024-03-20
5815,David,807,2024-08-07
5816,Bob,743,2024-12-31
5817,Alice,402,2024-04-29
5818,David,856,2024-09-22
5819,Charlie,499,2024-08-09
5820,Charlie,117,2024-01-20
5821,Alice,603,2024-07-26
5822,David,649,2024-03-13
5823,David,805,2024-11-16
5824,Bob,750,2024-05-14
5825,Alice,808,2024-01-07
5826,Bob,693,2024-01-25
5827,Alice,81,2024-01-20
5828,Charlie,663,2024-11-02
5829,Charlie,596,2024-10-20
5830,Charlie,511,2024-09-04
5831,Bob,950,2024-12-05
5832,Alice,755,2024-05-25
5833,Bob,497,2024-02-29
5834,Bob,645,2024-07-23
5835,Bob,625,2024-12-15
5836,Charlie,306,2024-04-05
5837,Alice,390,2024-08-26
5838,Bob,960,2024-07-07
5839,David,711,2024-06-20
5840,Alice,701,2024-07-10
5841,Charlie,51,2024-10-08
5842,Alice,364,2024-06-03
5843,Charlie,442,2024-07-28
5844,David,837,2024-02-18
5845,David,730,2024-05-04
5846,Bob,141,2024-12-18
5847,Charlie,351,2024-05-16
5848,David,915,2024-05-17
5849,David,604,2024-10-01
5850,Alice,817,2024-08-22
5851,Charlie,561,2024-06-16
5852,Bob,198,2024-09-04
5853,Charlie,184,2024-02-08
5854,Charlie,208,2024-12-15
5855,Alice,68,2024-08-07
5856,Charlie,63,2024-05-19
5857,Bob,230,2024-11-13
5858,David,142,2024-08-24
5859,Alice,433,2024-01-02
5860,Alice,798,2024-09-06
5861,Charlie,434,2024-12-13
5862,Alice,763,2024-12-14
5863,Bob,933,2024-02-18
5864,Bob,569,2024-08-30
5865,David,236,2024-05-10
5866,David,105,2024-04-28
5867,Alice,625,2024-09-28
5868,Charlie,748,2024-12-10
5869,David,96,2024-09-01
5870,Bob,758,2024-03-15
5871,David,128,2024-11-25
5872,Charlie,808,2024-11-03
5873,Charlie,571,2024-02-28
5874,Charlie,851,2024-04-24
5875,David,62,2024-02-14
5876,Bob,666,2024-06-21
5877,Alice,858,2024-07-13
5878,Bob,866,2024-01-01
5879,Charlie,938,2024-11-01
5880,Alice,548,2024-05-23
5881,Bob,572,2024-02-15
5882,Alice,125,2024-08-12
5883,Charlie,447,2024-06-14
5884,David,401,2024-01-24
5885,Charlie,585,2024-06-18
5886,Charlie,567,2024-02-07
5887,Alice,374,2024-08-29
5888,Charlie,83,2024-10-23
5889,Alice,241,2024-04-09
5890,Charlie,239,2024-03-14
5891,David,191,2024-02-05
5892,Alice,328,2024-08-27
5893,Charlie,455,2024-02-15
5894,David,958,2024-06-27
5895,Charlie,811,2024-01-17
5896,Charlie,56,2024-02-16
5897,David,359,2024-10-06
5898,Charlie,801,2024-01-03
5899,Charlie,100,2024-11-19
5900,Alice,80,2024-04-11
5901,Alice,930,2024-10-17
5902,Alice,853,2024-05-17
5903,Charlie,621,2024-03-28
5904,Alice,339,2024-05-07
5905,Bob,766,2024-08-07
5906,Alice,900,2024-04-08
5907,Charlie,713,2024-07-19
5908,David,232,2024-09-27
5909,Bob,886,2024-01-05
5910,Alice,434,2024-02-07
5911,Charlie,900,2024-06-10
5912,Charlie,114,2024-11-18
5913,Bob,790,2024-06-13
5914,Alice,753,2024-09-27
5915,Charlie,709,2024-03-06
5916,David,459,2024-11-19
5917,Bob,390,2024-01-18
5918,Alice,186,2024-04-13
5919,Alice,777,2024-12-29
5920,David,594,2024-04-01
5921,Bob,316,2024-06-19
5922,David,821,2024-12-25
5923,David,677,2024-12-08
5924,David,727,2024-10-26
5925,Bob,995,2024-08-30
5926,Bob,756,2024-11-22
5927,Charlie,872,2024-06-20
5928,Bob,778,2024-05-22
5929,David,706,2024-09-11
5930,David,773,2024-08-04
5931,David,342,2024-11-29
5932,Alice,639,2024-07-16
5933,David,295,2024-06-24
5934,Bob,565,2024-11-16
5935,Charlie,394,2024-02-06
5936,Charlie,726,2024-02-19
5937,David,341,2024-12-23
5938,David,262,2024-04-17
5939,Charlie,776,2024-04-27
5940,Charlie,917,2024-11-30
5941,David,433,2024-10-06
5942,Charlie,572,2024-12-26
5943,Charlie,622,2024-05-12
5944,Charlie,767,2024-05-13
5945,Alice,409,2024-02-04
5946,Charlie,700,2024-06-26
5947,Bob,927,2024-09-25
5948,Charlie,279,2024-09-12
5949,Alice,106,2024-09-21
5950,Charlie,139,2024-04-29
5951,David,882,2024-11-16
5952,Bob,56,2024-06-06
5953,Alice,167,2024-05-10
5954,David,990,2024-07-21
5955,Alice,927,2024-02-23
5956,Bob,590,2024-02-03
5957,Bob,833,2024-10-12
5958,Alice,65,2024-07-23
5959,Bob,994,2024-11-18
5960,David,233,2024-01-18
5961,Bob,598,2024-04-15
5962,Charlie,939,2024-07-05
5963,David,891,2024-11-27
5964,David,264,2024-11-21
5965,Alice,960,2024-01-10
5966,Alice,823,2024-02-27
5967,Bob,423,2024-09-07
5968,Alice,497,2024-12-03
5969,Alice,862,2024-03-06
5970,Bob,280,2024-04-14
5971,Alice,984,2024-08-25
5972,Alice,179,2024-06-21
5973,Bob,297,2024-06-18
5974,David,567,2024-06-30
5975,David,570,2024-04-23
5976,Alice,330,2024-01-26
5977,Alice,926,2024-12-01
5978,Bob,902,2024-07-20
5979,David,275,2024-11-16
5980,Alice,665,2024-03-25
5981,Alice,370,2024-01-19
5982,Charlie,483,2024-10-21
5983,David,133,2024-04-12
5984,David,365,2024-08-04
5985,Bob,318,2024-10-01
5986,Charlie,123,2024-03-27
5987,Charlie,199,2024-11-06
5988,Alice,519,2024-10-17
5989,David,697,2024-05-04
5990,Charlie,492,2024-04-03
5991,Charlie,551,2024-01-12
5992,David,508,2024-01-05
5993,Alice,776,2024-07-02
5994,Alice,INVALID_AMOUNT,2024-01-01
5995,Charlie,851,2024-12-14
5996,Alice,300,2024-02-20
5997,Alice,240,2024-01-14
5998,David,910,2024-01-09
5999,David,602,2024-06-21
6000,Alice,769,2024-01-02
6001,Alice,996,2024-07-05
6002,Charlie,793,2024-06-26
6003,Alice,427,2024-06-02
6004,Bob,577,2024-10-05
6005,Charlie,193,2024-01-27
6006,Bob,976,2024-09-25
6007,Charlie,502,2024-09-29
6008,Bob,770,2024-12-21
6009,Bob,641,2024-11-18
6010,Alice,67,2024-06-05
6011,Alice,473,2024-06-24
6012,Alice,311,2024-07-05
6013,Alice,753,2024-04-06
6014,David,937,2024-05-28
6015,David,752,2024-06-20
6016,Charlie,868,2024-08-17
6017,Bob,521,2024-02-15
6018,Alice,321,2024-06-23
6019,Alice,188,2024-08-30
6020,Alice,920,2024-10-07
6021,Charlie,244,2024-06-13
6022,Bob,845,2024-03-04
6023,Bob,420,2024-07-30
6024,David,736,2024-11-26
6025,David,520,2024-06-12
6026,Bob,378,2024-12-09
6027,David,325,2024-11-12
6028,Alice,673,2024-02-08
6029,Charlie,514,2024-06-09
6030,Bob,84,2024-05-28
6031,David,276,2024-07-17
6032,Bob,127,2024-06-04
6033,Alice,773,2024-03-24
6034,David,98,2024-10-26
6035,Alice,441,2024-04-29
6036,Alice,611,2024-12-22
6037,David,356,2024-07-02
6038,David,558,2024-06-13
6039,David,288,2024-08-02
6040,Alice,693,2024-07-26
6041,Alice,593,2024-07-19
6042,David,882,2024-05-27
6043,Bob,570,2024-05-05
6044,David,904,2024-09-23
6045,Alice,844,2024-01-09
6046,Bob,337,2024-04-08
6047,Bob,943,2024-03-15
6048,David,970,2024-01-02
6049,Alice,971,2024-09-27
6050,Alice,662,2024-03-11
6051,David,121,2024-08-21
6052,Alice,589,2024-04-01
6053,Alice,656,2024-09-26
6054,David,928,2024-04-01
6055,Alice,822,2024-02-13
6056,Bob,982,2024-03-02
6057,David,941,2024-11-19
6058,Charlie,693,2024-03-21
6059,David,280,2024-04-19
6060,Bob,813,2024-11-23
6061,Charlie,146,2024-06-07
6062,David,173,2024-03-15
6063,Alice,412,2024-11-06
6064,David,161,2024-04-14
6065,Bob,138,2024-01-08
6066,Bob,204,2024-05-02
6067,Bob,942,2024-08-06
